N,p,lag,cap,K,short,scheme,total,CAGR,vol,Sharpe,MDD,Calmar
231,0.2,0,3,3,1.0,HLP,64.38483215673612,0.1713133745507185,0.40999370007987385,0.5927777055129991,-0.64569791192678,0.2653150511816195
252,0.2,0,4,1,1.0,LP,96.82814912786681,0.18995441530183954,0.5994618370809596,0.5927526782494683,-0.7991157252953985,0.23770576562189613
147,0.2,0,3,3,1.0,LP,100.89318971062588,0.18854384136032643,0.528155904381891,0.5926652678509271,-0.7689050162908191,0.2452108353641101
252,0.3,0,2,3,1.0,LP,18.43540232326531,0.11917265249228359,0.23815705730502573,0.5926609790638999,-0.3869994062799901,0.3079401429522179
273,0.4,2,3,1,0.5,LP,23.92759783470367,0.13022962610913424,0.26752847406853153,0.5926437999533358,-0.4874832149328323,0.26714689269265995
147,0.3,2,2,4,0.5,HLP,86.29242410748225,0.1816968864763142,0.45351520008666674,0.592634461345995,-0.6116371294096636,0.29706647575774764
189,0.4,1,3,1,0.5,HLP,49.33614259359872,0.15870482023974475,0.3563148972120509,0.5925684157231831,-0.7217080652901904,0.21990168583737718
231,0.2,2,3,1,0.5,LP,-103.7748218172739,,0.6570410967878483,0.5924918909943395,-65.93174118772546,
210,0.2,2,3,1,0.5,HLP,-9.187234866730929,,0.7853994961195708,0.59242114432519,-4.883342962785033,
294,0.2,1,2,2,1.0,LP,81.55000907414444,0.18357241558709725,0.481989652002821,0.5924095770825089,-0.7609372345658573,0.2412451477575967
231,0.2,2,2,4,1.0,HLP,89.06960501395785,0.1855907779930981,0.5134058208105611,0.5922259736631335,-0.8443784697537824,0.21979572507008102
126,0.4,1,2,2,0.5,HLP,33.43441639075091,0.1408719686074702,0.29689788310811427,0.5922048410138396,-0.611607479942287,0.23033068303998386
168,0.3,0,3,3,1.0,HLP,54.467781770531744,0.16239278135561297,0.37119079011009215,0.5921502086797529,-0.7172864636719675,0.22639878149140583
168,0.4,2,3,3,0.5,LP,32.561738850465126,0.14071361442044616,0.2980404792541441,0.5919668380241153,-0.6576802128717207,0.213954459426457
252,0.3,1,2,1,0.5,LP,30.78285509237064,0.14025596009367303,0.2952099792127453,0.5919560236415621,-0.447288607577207,0.3135692653863608
168,0.3,1,2,1,0.5,HLP,55.12445508088369,0.16290553330151103,0.3734291669101112,0.591911002243382,-0.6421423851259802,0.25369067215451135
315,0.4,0,3,1,0.5,LP,16.51595033323364,0.1159258658360034,0.2306996437386965,0.5918685499698557,-0.38769102449202486,0.29901611982866033
231,0.2,2,2,3,0.5,LP,32.86280350177518,0.14252057780246963,0.45878309495571884,0.5918371110360888,-0.9281666421462329,0.15355063555496262
189,0.4,2,4,1,1.0,HLP,94.99643232259535,0.18716743613170506,0.5183872950522178,0.5917915143630941,-0.7817944838613613,0.2394074657667912
315,0.4,0,2,1,0.5,HLP,8.925065005927271,0.09190378934214283,0.17446011464237585,0.5917492567243808,-0.36921316670506965,0.24891796292724383
252,0.2,1,2,2,1.0,HLP,82.98149703923679,0.18308309621688656,0.47762026416369885,0.5916707261884653,-0.6651688656078876,0.2752430332853444
147,0.2,0,4,3,1.0,HLP,102.48433886305777,0.18923200506108118,0.5797177348107112,0.591537889523824,-0.8732248187213916,0.21670479469211806
189,0.3,0,3,3,0.5,LP,32.6416516199204,0.14128616535216443,0.3010583453722302,0.5914489420304876,-0.6218777019306494,0.22719284662166644
210,0.4,2,2,3,0.5,HLP,17.658427011001965,0.11666182160913174,0.23257557519384006,0.5913282131092521,-0.4556951294121332,0.25600848918361413
147,0.4,1,2,4,0.5,HLP,24.68428239812461,0.12890862079685217,0.26381251666336886,0.5912028846396227,-0.5778342439936803,0.22308927194398334
189,0.2,0,3,4,0.5,LP,53.473093723586764,0.16215007015396887,0.38314041471187593,0.591190833853046,-0.7866530456022149,0.20612653959769062
210,0.3,2,3,2,1.0,HLP,111.78366800622007,0.19504789957752777,0.6109266339743982,0.5910433955571887,-0.7538148639133224,0.258747749500407
315,0.3,1,2,3,0.5,HLP,15.269394778901496,0.11277421222415551,0.22318870758593254,0.5910416104921606,-0.37873643550314817,0.2977643597303648
168,0.4,1,3,2,0.5,LP,33.92442460842146,0.14241612164378936,0.30428742434025446,0.5908789206327625,-0.6322982529403003,0.22523567158619978
273,0.2,0,2,3,0.5,LP,30.502156456013253,0.14034567137611864,0.29874314594346646,0.5907895601640917,-0.5238681987297488,0.26790263603788567
252,0.2,1,3,4,0.5,HLP,78.29441364051195,0.18050772944027238,0.46788872182254837,0.5907696695943713,-0.7325928561074622,0.24639569978797904
231,0.4,0,2,4,0.5,HLP,9.538968578407482,0.09317288450552219,0.17774073247067054,0.5907161653933024,-0.42404854569637385,0.21972221211727866
294,0.2,1,3,3,1.0,HLP,92.21047834897476,0.18907470304746843,0.5784383926295757,0.590687028805018,-0.8142712220284832,0.23220113634429118
210,0.2,0,4,2,1.0,HLP,89.49806353444902,0.18516878233384704,0.5103884378505341,0.5906476438113428,-0.7914328755871965,0.23396650309283995
252,0.4,2,3,2,0.5,LP,19.609157734929518,0.12166573078852227,0.24619413280657457,0.5905367361521292,-0.43382996753058534,0.28044565819428957
168,0.4,1,2,4,0.5,LP,16.206849128957593,0.11251108769921458,0.22309726814562386,0.590456953829803,-0.534783379315668,0.2103862835886722
315,0.4,2,3,1,0.5,LP,19.929440779909722,0.12356340634349183,0.2513319511292813,0.5903489895630768,-0.4090450781179149,0.30207772432326485
231,0.2,0,2,3,1.0,LP,47.713740019185906,0.15834495701159534,0.35946693300361565,0.5903321235072719,-0.5371584096240671,0.29478260821126084
315,0.3,0,2,1,1.0,LP,20.99290515550956,0.1256987855585967,0.25692925729540755,0.5902296951654787,-0.391507004676356,0.3210639504713514
147,0.4,0,2,3,0.5,LP,16.811155944829125,0.1135768434962845,0.2254172495356665,0.5901872618765307,-0.4969854247126414,0.22853153804652318
210,0.4,0,2,3,0.5,HLP,10.928700637611866,0.0979833667216703,0.18881840527137791,0.5900876917946876,-0.39676839538769393,0.24695355744231567
210,0.4,1,4,1,0.5,HLP,51.525509109463464,0.16110384204407913,0.36957739310597554,0.5900614120162058,-0.6721583653754089,0.23968137620975768
273,0.4,0,4,1,0.5,LP,27.1137970881375,0.13541661211266742,0.28449640443375174,0.5900613795034754,-0.49553976051812254,0.27327093182407725
252,0.3,1,4,1,0.5,LP,81.60504838938611,0.18234143406276693,0.4656775578054449,0.5900395432585219,-0.7087243349573893,0.2572811812278604
168,0.4,0,4,1,1.0,HLP,74.5898453326217,0.17595311297865268,0.43550091594678614,0.5900340461886412,-0.7189387500163151,0.24474006022718864
147,0.3,0,3,3,0.5,LP,40.798614084750916,0.14963311185977624,0.32880085935550796,0.5899777151184277,-0.6657851217666445,0.22474685445467515
210,0.3,2,2,2,0.5,LP,93.86421076149823,0.18727635476190474,0.47583078198073875,0.5899079799491201,-0.6843827582262945,0.2736427131029226
210,0.4,2,4,2,0.5,LP,35.64340874687684,0.14544583156825142,0.31531145347523337,0.5897994930589973,-0.49720948736891213,0.29252424835637875
294,0.2,2,2,3,0.5,LP,41.03639798207201,0.1534595463954047,0.34220350750812023,0.589799092599127,-0.5919549124561523,0.2592419509767509
294,0.2,1,4,4,0.5,HLP,90.72519523884941,0.18834553733004533,0.5610246317254856,0.5897684955563661,-0.7109559446217273,0.26491871789644694
189,0.3,0,2,3,0.5,LP,23.683937066213012,0.12808067792296085,0.2644452499091631,0.5896506589477103,-0.6218777019306494,0.205957984223149
231,0.2,2,4,1,0.5,HLP,-690.2511669259025,,0.8237785118122847,0.5895400315786234,-420.7888876818729,
126,0.2,0,3,4,1.0,LP,92.05445144382799,0.18389960460992816,0.5075268730543996,0.5895155363987182,-0.8409019449129297,0.21869328014096798
252,0.2,0,2,4,0.5,HLP,24.272347149109713,0.13038118151907652,0.2704233227599029,0.5894206570175547,-0.49501844297110564,0.263386512907534
168,0.3,0,2,4,1.0,HLP,36.45851225648079,0.14541870884606012,0.31399994629161737,0.5893834610008872,-0.6212537868203514,0.23407295364802502
147,0.4,0,2,3,0.5,HLP,18.248999377593282,0.11681096770435428,0.2339352910729203,0.5893430405190427,-0.4991976881901484,0.23399741318485442
168,0.4,2,2,2,1.0,HLP,41.482265906883775,0.15083322490105644,0.33297292102029397,0.5891592726042895,-0.5070727910392652,0.29745872302064946
315,0.4,1,3,1,0.5,LP,19.40571814617972,0.12247315048076368,0.24957851459485786,0.5889433259337995,-0.437172185739501,0.28014854209810613
189,0.4,1,4,2,0.5,HLP,40.85067647469854,0.150691707970112,0.3333906437148569,0.5889391246912657,-0.5721820401622286,0.2633632260239887
126,0.3,2,3,4,0.5,LP,160.5523946186437,0.2084719819949572,0.6806911287217797,0.5889383645142847,-0.7757289037414812,0.2687433470500571
273,0.4,0,2,2,0.5,LP,9.513552384815013,0.09369037767617816,0.17979553280070446,0.58880275572233,-0.3567181991912727,0.2626453539196672
210,0.3,1,2,1,0.5,LP,40.35632455688583,0.15068365214171275,0.33154693601845253,0.5887359149019548,-0.5660073999512014,0.26622205320054826
210,0.3,0,2,1,0.5,HLP,26.654570806198297,0.13335403192734852,0.27988581209990127,0.5884977678948934,-0.5980693609338894,0.22297419101877294
231,0.3,2,3,1,0.5,HLP,121.6142126937807,0.19950522551631789,0.6147488752371917,0.5884613926842809,-0.8147452166435527,0.24486823787466372
231,0.3,2,4,2,0.5,HLP,112.45952574937412,0.19598958472239603,0.6357372220551305,0.588442795577194,-0.8022523595287903,0.24429916895166526
189,0.2,0,2,4,0.5,LP,39.36520815036167,0.1491295840406539,0.33717660861060567,0.5884109389469432,-0.7866530456022149,0.18957478760727245
189,0.3,2,3,3,1.0,HLP,102.97978471631788,0.19073768555417803,0.6505301965193354,0.5883435722474009,-0.7562318070264311,0.2522211890348478
294,0.2,0,2,4,0.5,LP,24.531759340611053,0.1317044991066243,0.27562230958809925,0.58833788534381,-0.48595321275415115,0.27102300314095257
189,0.2,0,4,2,1.0,HLP,69.72196220351137,0.17361004828804072,0.5778199749862969,0.5883313124080335,-0.9498687942288729,0.18277266222750443
189,0.4,1,3,2,0.5,HLP,32.2566213778456,0.14079244405656843,0.3016783282854624,0.5883255304998882,-0.5675647093236771,0.2480641268628909
252,0.2,2,3,2,0.5,HLP,84.07838956815675,0.18366580133756405,0.5001452264204058,0.5881727544533729,-0.8629562757416134,0.2128332645587681
210,0.3,0,4,2,0.5,HLP,42.34533662707762,0.15272362805157647,0.34261094706609974,0.588074848399869,-0.6131309344834848,0.2490881139119726
273,0.2,1,3,2,1.0,HLP,84.46361980362464,0.18450278209572835,0.6227292217213167,0.5880708418356102,-0.8632405138501817,0.21373276524385812
231,0.2,1,2,1,0.5,HLP,62.66677343737676,0.17013419330624857,0.44165479669625973,0.5880209216120196,-0.8109358006644024,0.20979983022929444
273,0.3,0,3,2,0.5,LP,24.204243471670857,0.13070457299621552,0.2729318996264418,0.5879475072258848,-0.46336774343208276,0.28207525199771116
210,0.4,1,2,2,0.5,LP,16.781047532092558,0.11463560561983188,0.22980141691084513,0.5879195544304459,-0.4267350794103896,0.2686341272393668
189,0.3,1,2,2,0.5,LP,42.34799377984217,0.1522131948856238,0.33961944155509083,0.5878340732148698,-0.6696599709406018,0.22729922869934382
294,0.2,2,3,3,0.5,LP,62.643584003796114,0.17187440200172777,0.42422114444104764,0.5877932091561079,-0.624241551285514,0.2753331649387695
126,0.3,2,2,4,1.0,HLP,102.15655045827181,0.18845216133568665,0.5493166525147448,0.5877920490606917,-0.7054915109618375,0.2671217986432734
210,0.3,2,4,2,0.5,HLP,106.38980664861477,0.19284159802964718,0.6703974410514026,0.5877896074712934,-0.832797590514273,0.23155878478294195
231,0.3,0,3,1,1.0,LP,57.27422631779033,0.1662234224428798,0.3969234921497072,0.5877562020756756,-0.5791557125251141,0.2870098988027711
273,0.2,0,3,1,1.0,LP,77.23600701843156,0.18052530148667834,0.48267805747539827,0.5876183153288659,-0.7060629855058365,0.25567874990266864
315,0.2,1,3,1,1.0,HLP,78.524687395053,0.18251677894038631,0.625892564324497,0.587468916740079,-0.8312630355849501,0.21956561416441595
189,0.3,2,2,3,1.0,LP,106.15711199290764,0.19208568260929404,0.5394095344143347,0.5871139031284153,-0.6350489266016073,0.30247383242928844
252,0.3,1,4,1,0.5,HLP,74.77080652931946,0.17847331585059956,0.45631659135599817,0.5870175332284752,-0.6550202383644184,0.27246992596174796
126,0.4,0,3,4,0.5,LP,20.919757159147572,0.121843078042563,0.24893247648398914,0.5870050907151871,-0.5311138607691874,0.22941046551883124
273,0.4,0,2,3,0.5,LP,7.676440269034863,0.08572377290939981,0.16296778360576794,0.5869074691175444,-0.2994912171155857,0.28623134172350556
168,0.4,0,4,1,1.0,LP,69.45276763520553,0.17285589724211636,0.4277282568776306,0.5868727077313288,-0.7189387500163151,0.240432021835231
210,0.4,2,4,1,1.0,LP,65.50273818067562,0.17148014837636216,0.42568938648133353,0.5868072380101467,-0.6447345239167226,0.2659701660376907
147,0.2,0,4,2,1.0,HLP,87.00300892816603,0.18205482114025795,0.6805458899407508,0.5868044961425527,-0.8754376264313419,0.20795864336148223
189,0.3,2,2,3,1.0,HLP,90.0917530161635,0.1848294373376489,0.5058568072964728,0.5866483026022768,-0.6350489266016073,0.2910475549131982
168,0.4,0,3,4,0.5,LP,15.211758452621641,0.1100304652392472,0.2195532975809292,0.5865581343915146,-0.48811548739299404,0.2254189184344788
315,0.3,1,3,1,0.5,HLP,38.09386829849892,0.15078160863078072,0.33822771738070684,0.5865419841864783,-0.6558996178466832,0.2298851905506461
168,0.2,0,3,4,1.0,HLP,81.47167016878456,0.17979893838347683,0.48449741528029533,0.5864942623656596,-0.8423305699233772,0.21345412929728086
315,0.2,1,3,3,1.0,LP,82.26823778789995,0.18460247693846088,0.5539786700940892,0.5864761425789522,-0.7438209122955177,0.24818134834197683
147,0.4,2,4,4,1.0,LP,73.17550551654274,0.17453093660160812,0.43134342009464766,0.5864685239025053,-0.7372152474085374,0.23674352533418172
252,0.2,1,3,1,1.0,HLP,78.24867130236065,0.1804818811272586,0.681974542645153,0.5864339618152123,-0.8178211207283204,0.22068625589729
252,0.2,0,3,4,0.5,LP,36.70700921340371,0.1476753615954749,0.32721297917237235,0.5863325223186845,-0.5194646046207028,0.28428378041907776
189,0.3,1,2,2,0.5,HLP,42.43643836081029,0.15230147757718515,0.34289232390988944,0.5862323866408424,-0.6969744288865786,0.21851802772805856
273,0.3,1,4,1,0.5,LP,75.45007086584923,0.17948803348822873,0.4614686347714195,0.5861410547734542,-0.72101083027493,0.24893944161669224
210,0.4,0,3,2,0.5,LP,17.85673155082424,0.11710706473869625,0.23753325137484255,0.5861123210664249,-0.4125164120558882,0.2838846196568549
294,0.4,1,4,1,0.5,LP,29.23203290473585,0.13903088769231808,0.29897050829634775,0.5860967790989879,-0.47015134082461474,0.29571517853903595
126,0.4,0,2,4,0.5,LP,17.357315318820188,0.11445792837925284,0.2301945368563401,0.5860140555272171,-0.5311138607691874,0.21550544399931262
126,0.3,2,4,3,0.5,LP,130.71334598362375,0.19931716187447535,0.8448699820649854,0.5859753637268023,-0.8661473918870973,0.2301192195940439
189,0.3,0,3,2,1.0,LP,48.54458759383743,0.1580146623560834,0.3654063738428235,0.5858307768783648,-0.6805592641532512,0.23218354473902364
126,0.4,1,2,3,0.5,HLP,27.986035677425683,0.1335775758837081,0.28151069611145013,0.5858186697163564,-0.6216813657067988,0.21486501486471576
189,0.2,0,3,2,0.5,LP,56.40061617333522,0.16443913163341417,0.47188523256441206,0.5857987712679448,-0.9314366142002658,0.1765435555425337
168,0.4,2,3,2,1.0,HLP,59.99315437795924,0.16653632129685692,0.401522329180046,0.5857914192035001,-0.6516031314600764,0.2555793753226623
252,0.3,0,3,2,0.5,HLP,23.416964556146244,0.1289052078241013,0.26964470996009837,0.5856985517193735,-0.5369140118762266,0.24008538606330412
126,0.2,0,2,4,1.0,LP,75.01476448373818,0.17501600909498305,0.4488177687720917,0.5855686862524688,-0.7011008854387171,0.24963027822374806
126,0.3,0,4,4,0.5,HLP,47.013578032088354,0.1550831079735695,0.3547411392279697,0.5855387518153499,-0.7460689082496049,0.20786700297887883
147,0.3,2,2,3,1.0,HLP,96.42050866251687,0.18655253062385357,0.5423755597586101,0.5855360716705377,-0.7112106707013652,0.2623027723134181
147,0.3,2,3,3,0.5,HLP,107.50550620117777,0.1913387213489357,0.5971671441679183,0.5855329903174814,-0.7992931437177774,0.23938491510005439
168,0.4,2,2,2,1.0,LP,36.988929230859306,0.14602237522642603,0.32190762207895196,0.5855225834891982,-0.5070727910392652,0.28797122978566364
210,0.2,0,4,1,1.0,HLP,85.715117922576,0.18326204992819783,0.6367724252708494,0.5853615922948305,-0.913298441419641,0.2006595452449621
231,0.3,2,2,2,1.0,HLP,77.12300393870399,0.17922631394710842,0.4602179996562515,0.5853170097115601,-0.6395933703475738,0.2802191552575218
231,0.2,2,2,4,1.0,LP,79.23514079812563,0.1804168693671202,0.5113285773689765,0.5852186345272627,-0.7714999631511225,0.23385207775023562
231,0.2,0,2,2,1.0,LP,52.32491452649147,0.16231458356227613,0.3845140549000862,0.5852084927779226,-0.5496001931658605,0.29533210792248066
147,0.3,1,2,1,0.5,LP,57.516896473195644,0.16417326839816937,0.3903740647849808,0.5851739665058115,-0.6974118584453166,0.2354036089437129
252,0.4,0,3,2,0.5,LP,13.922594798333943,0.10800777043550269,0.21523313794129942,0.5851717644968704,-0.3892776296225704,0.2774569156214374
189,0.4,1,2,2,0.5,LP,20.704813550200043,0.12263989712146484,0.2525407377532542,0.5851281723601531,-0.5668610889521682,0.2163491188787756
126,0.2,0,2,4,1.0,HLP,76.24048296750483,0.1757161607892772,0.45410998788985896,0.5849987076865288,-0.7088304936783341,0.2478958825225384
273,0.3,1,2,1,0.5,HLP,26.616716723042764,0.13464584101901145,0.2860166299823556,0.5849627413490728,-0.5498847832683551,0.2448619149246425
294,0.4,0,4,1,0.5,LP,22.908065409298136,0.128868382016194,0.270283522885214,0.584942107833226,-0.4611895916250479,0.27942604160278917
315,0.3,2,4,1,0.5,LP,61.51979993103835,0.17166799020890444,0.43031429079478223,0.5849183084133546,-0.5999306197612269,0.2861464051913678
252,0.3,1,2,2,0.5,LP,24.853422690680098,0.131356666833649,0.2759267296895558,0.5849172092623661,-0.4570981166370448,0.2873708336408477
189,0.4,0,2,3,1.0,LP,15.40520067418037,0.11088869561600045,0.2221663106195346,0.5848856301458331,-0.39058488062008057,0.2839042193337258
147,0.3,2,4,3,0.5,LP,133.18411819302327,0.20082929714173003,0.8108809395176545,0.5848628229584953,-0.8372109994643542,0.23987895198488815
252,0.4,2,2,4,0.5,LP,9.640465318387923,0.09387864161387549,0.18195605614306998,0.5848377721019831,-0.34683738823410115,0.2706704778624132
168,0.3,1,4,1,0.5,HLP,97.0299097756761,0.1874639298443166,0.6137877166008601,0.5847954899723494,-0.8759982201276115,0.2140003547233323
294,0.2,1,3,2,1.0,HLP,79.84551862482972,0.18262977875943331,0.6134964313723751,0.5847859486113322,-0.8993328167724689,0.20307251704086166
231,0.3,0,3,3,0.5,HLP,25.41173888604562,0.13183097068972782,0.27898661862228785,0.5847285729473741,-0.5703359449321206,0.23114617246405167
231,0.2,0,4,4,0.5,LP,49.2460554076614,0.15970277739670302,0.37622146494654424,0.5846161130103888,-0.6444618793349541,0.24780795034999847
252,0.2,1,2,2,1.0,LP,76.01294286236154,0.1792006809702138,0.47851007240798893,0.5845910175130431,-0.7299587727437546,0.24549424934868283
273,0.2,0,3,3,0.5,LP,42.70956620720648,0.15465156411591563,0.3552289346045189,0.5845346083589019,-0.5581626835634899,0.27707256086804366
231,0.3,0,3,3,0.5,LP,25.265950704712935,0.1315940195916272,0.27852962174550816,0.5844432900689591,-0.48298115677738873,0.2724620158468839
126,0.4,2,2,4,1.0,LP,52.564605392251394,0.15979872362039016,0.37044053918529707,0.5843580456401881,-0.5745842332338535,0.27811191880608516
294,0.2,0,2,2,0.5,HLP,27.697947445068795,0.13676797636468563,0.2947130232465731,0.5842780169892989,-0.6069344939036319,0.225342236663849
315,0.2,1,2,4,0.5,HLP,44.63244397087304,0.15761987476986117,0.3671283632680681,0.5842747704959234,-0.6483144177923009,0.2431225813342277
252,0.2,2,3,3,0.5,LP,71.7234339746772,0.17663907850589267,0.465781370455277,0.5842192027377119,-0.777500227285834,0.22718845899572254
210,0.3,2,2,3,0.5,HLP,66.52703318893874,0.1721555333652658,0.421334554901609,0.5841994023549867,-0.6059474167898229,0.28410969103112643
315,0.4,0,2,4,0.5,LP,5.6126402029450695,0.07504876734973887,0.1410678638032362,0.5841467947880445,-0.2740176555499325,0.2738829627569863
231,0.2,1,2,2,1.0,LP,77.5346144093745,0.17946073797707252,0.4861205121178836,0.5841058669778629,-0.7098242400699402,0.2528241892096978
210,0.3,0,2,4,0.5,HLP,16.927531177222548,0.11498049369453867,0.23325499617684323,0.5840569994375043,-0.4548967903598585,0.25276171679202264
126,0.4,0,4,2,0.5,LP,41.00343824087472,0.1493449412710377,0.3347346595602589,0.5840503419135762,-0.7076294644979636,0.21104963651703268
231,0.4,1,2,2,0.5,LP,15.249555850777043,0.11122465803721537,0.22373147512024932,0.5840087830037595,-0.4031089895309744,0.275917086757672
210,0.4,2,4,1,1.0,HLP,63.91479950646311,0.1704130666673398,0.42580489794805876,0.5840033806253391,-0.6798456151018233,0.2506643609693891
168,0.4,0,3,1,1.0,HLP,51.495095172923584,0.15999600513046963,0.3750742605412218,0.5839459254100599,-0.6411318401293389,0.24955242450319234
168,0.4,0,2,3,1.0,HLP,21.426858498532702,0.12361144899411602,0.2558929909815486,0.5837190865255739,-0.4902509617246399,0.2521391259677836
252,0.3,0,4,1,1.0,HLP,55.47226471691223,0.16540076985013563,0.40121091311025275,0.5836366723646524,-0.7052524461822482,0.23452704169337044
189,0.3,0,2,4,1.0,LP,24.71642469385382,0.1298196122269064,0.273362969532354,0.5836301739699145,-0.514945810879562,0.25210344367141424
315,0.4,1,2,1,0.5,HLP,10.388563600706572,0.09767257796063045,0.19123883478627368,0.5835697830599235,-0.3963241323284904,0.2464462039865774
231,0.2,0,3,1,1.0,HLP,83.05831560045709,0.18249716962008344,0.5325308207696942,0.5835415591373856,-0.7733876050616975,0.2359711591259917
147,0.3,0,2,2,1.0,LP,43.74759033079761,0.15256459902628272,0.3468631410347075,0.5835328009032319,-0.523936324733544,0.2911891995728142
147,0.4,1,4,2,0.5,LP,63.40997319702187,0.16835358038748294,0.40212323643987374,0.5833643949922689,-0.7012880234486174,0.24006339015971803
168,0.4,0,3,1,1.0,LP,49.29025437854747,0.15813238115992512,0.36866168257454446,0.5833144481526085,-0.6411318401293389,0.24664565267578076
210,0.4,0,3,2,0.5,HLP,17.879942567161955,0.11715888439605004,0.23972599736695843,0.5830065077868438,-0.4934203025430516,0.23744236666432625
189,0.3,0,4,4,0.5,LP,29.603118329206847,0.1372323030420013,0.2969784679187558,0.5829618742962629,-0.5424827898532548,0.25297079577238485
189,0.3,0,4,4,0.5,HLP,33.966403500897165,0.142944300011828,0.31598486036642,0.5828230606647224,-0.6477618111405343,0.2206741699701956
210,0.3,2,3,1,0.5,HLP,114.37236665607197,0.19607095318529089,0.6520330747265592,0.5828062939555696,-0.8555056946611337,0.22918719817868038
126,0.4,0,3,3,0.5,HLP,27.358011180846457,0.13265327344822775,0.28271651587143903,0.582799656279549,-0.6590262476514128,0.2012867832214078
147,0.4,2,4,4,1.0,HLP,74.48135180727412,0.17529688002216903,0.44815482144962315,0.582792027135137,-0.7372152474085374,0.23778249383524483
231,0.2,2,3,1,0.5,HLP,-88.73384177218932,,0.6666841506876611,0.5827345646580184,-53.357006647373986,
126,0.3,1,2,3,0.5,LP,49.93038333904286,0.15762272708233405,0.366398274022236,0.5825954324241395,-0.6107360938261456,0.2580864774093465
273,0.3,1,2,2,0.5,LP,23.89665995953336,0.13017619690940085,0.2748308269529436,0.5825218788490775,-0.45578277332803396,0.28561017337026695
126,0.4,2,2,2,1.0,LP,60.08708420853558,0.16548836577755055,0.4000875092104366,0.5824007444847411,-0.5748164749176704,0.2878977430165916
168,0.3,0,2,4,1.0,LP,32.08007799711177,0.14009588350226143,0.30507218502493993,0.5823319003003878,-0.6212537868203514,0.22550507775459744
126,0.3,0,4,2,1.0,LP,80.23295210566064,0.1779247830801547,0.48121184466908845,0.582296184843072,-0.7651548511320232,0.23253434623974534
315,0.2,2,2,1,0.5,LP,45.89420204210237,0.15883009874419218,0.37513635323832545,0.5822794748491149,-0.5789201414982255,0.27435580032359097
231,0.2,1,3,4,0.5,LP,69.24381923320433,0.1744936749219741,0.4592908229259492,0.5822587605046908,-0.6411357017370396,0.27216340386164034
252,0.4,0,2,4,0.5,LP,7.190715400772699,0.08307116804725845,0.15902207409578145,0.5820093934124151,-0.3240542507547419,0.2563495706468305
315,0.2,1,4,3,1.0,HLP,73.50860842165451,0.17956892850436001,0.626639957760391,0.5819702411549971,-0.7624192449811982,0.23552517815678736
189,0.4,2,3,4,0.5,HLP,24.739666308840512,0.12985797787641662,0.2757334504616755,0.5818938962354554,-0.5543751591925681,0.23424205742831467
147,0.2,0,2,4,1.0,LP,63.79460923420764,0.1686134647378259,0.42277206916516324,0.5818204089529018,-0.6657160000188973,0.25328137634222336
126,0.4,1,3,2,0.5,HLP,49.91903245910155,0.1576131182505236,0.3661519378323725,0.5817670549583173,-0.6904317782918958,0.22828195805305046
315,0.2,1,4,2,1.0,HLP,56.777001269481964,0.168132164175389,0.6827366314072013,0.5816996767064743,-0.8891369392873039,0.18909591621528732
231,0.3,2,4,2,1.0,HLP,87.21768549725917,0.18465943976598176,0.6997620137873938,0.5815993799087357,-0.8675288944434294,0.21285681773683354
315,0.2,0,2,3,0.5,LP,25.40354735339821,0.13360876352846196,0.2872092284715963,0.5815804012288337,-0.47942472735496466,0.2786855910949675
252,0.4,2,3,1,1.0,LP,34.352709453005446,0.14487109599524883,0.3227932891722229,0.5815663438918157,-0.49161869642347833,0.2946818277034311
189,0.4,2,4,3,0.5,HLP,33.74849701750191,0.14267575534882915,0.31635811111772083,0.5815659866418095,-0.6020030456163747,0.2370017168314278
252,0.3,2,4,1,0.5,HLP,92.90332603641039,0.1881069453867541,0.6465963539270204,0.5815585228753117,-0.8632989684479033,0.21789316593873076
147,0.3,2,4,1,1.0,HLP,-139.95448602022086,,1.0932486000758341,0.5815038508614567,-1.3720557083265148,
231,0.2,2,4,3,0.5,LP,31.41071785829142,0.14062800896175331,0.6484299112814494,0.5814059518584715,-0.9394368930512892,0.1496939389989186
231,0.2,0,2,1,1.0,LP,57.99320224067653,0.166764489110224,0.4144325917345813,0.5813973366460252,-0.6594421789438928,0.2528872044207121
168,0.4,1,4,2,0.5,HLP,42.550474190920625,0.1519046633645733,0.3487397065096585,0.5813911220008581,-0.6322982529403003,0.24024210514292801
231,0.2,1,4,3,0.5,LP,82.03035537616175,0.18194692001597157,0.5581375314723986,0.5813850028927892,-0.7812091255886846,0.23290424299493998
231,0.2,2,4,2,1.0,LP,11.49845444383258,0.1002470472796384,0.8569262815792373,0.5813373571141929,-0.9802718023443826,0.10226454238497036
252,0.3,1,2,1,0.5,HLP,27.39424605074054,0.135388295605944,0.29154148482344866,0.5813124875605884,-0.4924939532984772,0.2749034677465199
147,0.3,0,3,2,1.0,HLP,65.62072494154334,0.16982738666961783,0.4258781359162062,0.5812762712005263,-0.6743744535788467,0.25182950772876794
315,0.3,0,3,1,1.0,LP,35.04245399947172,0.14720440322974082,0.331774017410607,0.5812384894261421,-0.5053331595236387,0.2913016896981502
273,0.4,1,4,1,0.5,LP,31.60210160008714,0.14183647200914407,0.31346537169299465,0.5811958189394052,-0.5381840827591442,0.2635463897073685
